cell_type,flow,flow_drop,reachable_pairs,pairs_lost,intact_flow,intact_reachable_pairs
CB3362,10647,0,237405,0,10647,237405
CB3373,10647,0,237405,0,10647,237405
CB3374,10647,0,237405,0,10647,237405
CB3376,10647,0,237405,0,10647,237405
CB3391,10647,0,237405,0,10647,237405
CB3393,10647,0,237405,0,10647,237405
CB3394,10647,0,237405,0,10647,237405
CB3396,10647,0,237405,0,10647,237405
CB3399,10647,0,237405,0,10647,237405
CB3400,10647,0,237405,0,10647,237405
CB3402,10647,0,237405,0,10647,237405
CB3404,10647,0,237405,0,10647,237405
CB3407,10647,0,237405,0,10647,237405
CB3411,10647,0,237405,0,10647,237405
CB3414,10647,0,237405,0,10647,237405
CB3419,10647,0,237405,0,10647,237405
CB3427,10647,0,237405,0,10647,237405
CB3433,10647,0,237405,0,10647,237405
CB3435,10647,0,237405,0,10647,237405
CB3439,10647,0,237405,0,10647,237405
CB3441,10647,0,237405,0,10647,237405
CB3445,10647,0,237405,0,10647,237405
CB3446,10647,0,237405,0,10647,237405
CB3450,10647,0,237405,0,10647,237405
CB3459,10647,0,237405,0,10647,237405
CB3464,10647,0,237405,0,10647,237405
CB3466,10647,0,237405,0,10647,237405
CB3469,10647,0,237405,0,10647,237405
CB3476,10647,0,237405,0,10647,237405
CB3479,10647,0,237405,0,10647,237405
CB3488,10647,0,237405,0,10647,237405
CB3496,10647,0,237405,0,10647,237405
CB3498,10647,0,237405,0,10647,237405
CB3499,10647,0,237405,0,10647,237405
CB3503,10647,0,237405,0,10647,237405
CB3506,10647,0,237405,0,10647,237405
CB3507,10647,0,237405,0,10647,237405
CB3508,10647,0,237405,0,10647,237405
CB3512,10647,0,237405,0,10647,237405
CB3513,10647,0,237405,0,10647,237405
CB3519,10647,0,237405,0,10647,237405
CB3523,10647,0,237405,0,10647,237405
CB3528,10647,0,237405,0,10647,237405
CB3530,10647,0,237405,0,10647,237405
CB3539,10647,0,237405,0,10647,237405
CB3541,10647,0,237405,0,10647,237405
CB3544,10647,0,237405,0,10647,237405
CB3545,10647,0,237405,0,10647,237405
CB3548,10647,0,237405,0,10647,237405
CB3553,10647,0,237405,0,10647,237405
CB3561,10647,0,237405,0,10647,237405
CB3566,10647,0,237405,0,10647,237405
CB3569,10647,0,237405,0,10647,237405
CB3574,10647,0,237405,0,10647,237405
CB3576,10647,0,237405,0,10647,237405
CB3578,10647,0,237405,0,10647,237405
CB3594,10647,0,237405,0,10647,237405
CB3595,10647,0,237405,0,10647,237405
CB3598,10647,0,237405,0,10647,237405
CB3603,10647,0,237405,0,10647,237405
CB3606,10647,0,237405,0,10647,237405
CB3607,10647,0,237405,0,10647,237405
CB3608,10647,0,237405,0,10647,237405
CB3614,10647,0,237405,0,10647,237405
CB3619,10647,0,237405,0,10647,237405
CB3629,10647,0,237405,0,10647,237405
CB3630,10647,0,237405,0,10647,237405
CB3635,10647,0,237405,0,10647,237405
CB3638,10647,0,237405,0,10647,237405
CB3657,10647,0,237405,0,10647,237405
CB3660,10647,0,237405,0,10647,237405
CB3661,10647,0,237405,0,10647,237405
CB3664,10647,0,237405,0,10647,237405
CB3666,10647,0,237405,0,10647,237405
CB3667,10647,0,237405,0,10647,237405
CB3671,10647,0,237405,0,10647,237405
CB3676,10647,0,237405,0,10647,237405
CB3679,10647,0,237405,0,10647,237405
CB3683,10647,0,237405,0,10647,237405
CB3684,10647,0,237405,0,10647,237405
CB3690,10647,0,237405,0,10647,237405
CB3691,10647,0,237405,0,10647,237405
CB3697,10647,0,237405,0,10647,237405
CB3724,10647,0,237405,0,10647,237405
CB3727,10647,0,237405,0,10647,237405
CB3728,10647,0,237405,0,10647,237405
CB3729,10647,0,237405,0,10647,237405
CB3732,10647,0,237405,0,10647,237405
CB3733,10647,0,237405,0,10647,237405
CB3734,10647,0,237405,0,10647,237405
CB3740,10647,0,237405,0,10647,237405
CB3748,10647,0,237405,0,10647,237405
CB3754,10647,0,237405,0,10647,237405
CB3758,10647,0,237405,0,10647,237405
CB3759,10647,0,237405,0,10647,237405
CB3760,10647,0,237405,0,10647,237405
CB3762,10647,0,237405,0,10647,237405
CB3768,10647,0,237405,0,10647,237405
CB3782,10647,0,237405,0,10647,237405
CB3784,10647,0,237405,0,10647,237405
CB3788,10647,0,237405,0,10647,237405
CB3789,10647,0,237405,0,10647,237405
CB3791,10647,0,237405,0,10647,237405
CB3863,10647,0,237405,0,10647,237405
CB3866,10647,0,237405,0,10647,237405
CB3869,10647,0,237405,0,10647,237405
CB3873,10647,0,237405,0,10647,237405
CB3874,10647,0,237405,0,10647,237405
CB3879,10647,0,237405,0,10647,237405
CB3895,10647,0,237405,0,10647,237405
CB3900,10647,0,237405,0,10647,237405
CB3906,10647,0,237405,0,10647,237405
CB3907,10647,0,237405,0,10647,237405
CB3908,10647,0,237405,0,10647,237405
CB3909,10647,0,237405,0,10647,237405
CB3910,10647,0,237405,0,10647,237405
CB3930,10647,0,237405,0,10647,237405
CB3931,10647,0,237405,0,10647,237405
CB3932,10647,0,237405,0,10647,237405
CB3933,10647,0,237405,0,10647,237405
CB3950b,10647,0,237405,0,10647,237405
CB3951,10647,0,237405,0,10647,237405
CB3951b,10647,0,237405,0,10647,237405
CB3959,10647,0,237405,0,10647,237405
CB3961,10647,0,237405,0,10647,237405
CB3977,10647,0,237405,0,10647,237405
CB3984,10647,0,237405,0,10647,237405
CB3992,10647,0,237405,0,10647,237405
CB3998,10647,0,237405,0,10647,237405
CB3999,10647,0,237405,0,10647,237405
CB4000,10647,0,237405,0,10647,237405
CB4019,10647,0,237405,0,10647,237405
CB4022,10647,0,237405,0,10647,237405
CB4023,10647,0,237405,0,10647,237405
CB4033,10647,0,237405,0,10647,237405
CB4052,10647,0,237405,0,10647,237405
CB4054,10647,0,237405,0,10647,237405
CB4064,10647,0,237405,0,10647,237405
CB4066,10647,0,237405,0,10647,237405
CB4069,10647,0,237405,0,10647,237405
CB4070,10647,0,237405,0,10647,237405
CB4071,10647,0,237405,0,10647,237405
CB4072,10647,0,237405,0,10647,237405
CB4073,10647,0,237405,0,10647,237405
CB4077,10647,0,237405,0,10647,237405
CB4081,10647,0,237405,0,10647,237405
CB4082,10647,0,237405,0,10647,237405
CB4084,10647,0,237405,0,10647,237405
CB4085,10647,0,237405,0,10647,237405
CB4086,10647,0,237405,0,10647,237405
CB4087,10647,0,237405,0,10647,237405
CB4088,10647,0,237405,0,10647,237405
CB4091,10647,0,237405,0,10647,237405
CB4095,10647,0,237405,0,10647,237405
CB4096,10647,0,237405,0,10647,237405
CB4097,10647,0,237405,0,10647,237405
CB4100,10647,0,237405,0,10647,237405
CB4101,10647,0,237405,0,10647,237405
CB4102,10647,0,237405,0,10647,237405
CB4103,10647,0,237405,0,10647,237405
CB4105,10647,0,237405,0,10647,237405
CB4106,10647,0,237405,0,10647,237405
CB4107,10647,0,237405,0,10647,237405
CB4110,10647,0,237405,0,10647,237405
CB4111,10647,0,237405,0,10647,237405
CB4112,10647,0,237405,0,10647,237405
CB4115,10647,0,237405,0,10647,237405
CB4116,10647,0,237405,0,10647,237405
CB4117,10647,0,237405,0,10647,237405
CB4118,10647,0,237405,0,10647,237405
CB4119,10647,0,237405,0,10647,237405
CB4120,10647,0,237405,0,10647,237405
CB4122,10647,0,237405,0,10647,237405
CB4123,10647,0,237405,0,10647,237405
CB4124,10647,0,237405,0,10647,237405
CB4125,10647,0,237405,0,10647,237405
CB4126,10647,0,237405,0,10647,237405
CB4127,10647,0,237405,0,10647,237405
CB4128,10647,0,237405,0,10647,237405
CB4129,10647,0,237405,0,10647,237405
CB4130,10647,0,237405,0,10647,237405
CB4131,10647,0,237405,0,10647,237405
CB4132,10647,0,237405,0,10647,237405
CB4133,10647,0,237405,0,10647,237405
CB4134,10647,0,237405,0,10647,237405
CB4137,10647,0,237405,0,10647,237405
CB4138,10647,0,237405,0,10647,237405
CB4139,10647,0,237405,0,10647,237405
CB4141,10647,0,237405,0,10647,237405
CB4150,10647,0,237405,0,10647,237405
CB4151,10647,0,237405,0,10647,237405
CB4152,10647,0,237405,0,10647,237405
CB4155,10647,0,237405,0,10647,237405
CB4156,10647,0,237405,0,10647,237405
CB4157,10647,0,237405,0,10647,237405
CB4158,10647,0,237405,0,10647,237405
CB4159,10647,0,237405,0,10647,237405
CB4162,10647,0,237405,0,10647,237405
CB4163,10647,0,237405,0,10647,237405
CB4165,10647,0,237405,0,10647,237405
CB4166,10647,0,237405,0,10647,237405
CB4167,10647,0,237405,0,10647,237405
CB4168,10647,0,237405,0,10647,237405
CB4169,10647,0,237405,0,10647,237405
CB4170,10647,0,237405,0,10647,237405
CB4172,10647,0,237405,0,10647,237405
CB4173,10647,0,237405,0,10647,237405
CB4174,10647,0,237405,0,10647,237405
CB4179,10647,0,237405,0,10647,237405
CB4180,10647,0,237405,0,10647,237405
CB4181,10647,0,237405,0,10647,237405
CB4183,10647,0,237405,0,10647,237405
CB4190,10647,0,237405,0,10647,237405
CB4193,10647,0,237405,0,10647,237405
CB4194,10647,0,237405,0,10647,237405
CB4195,10647,0,237405,0,10647,237405
CB4196,10647,0,237405,0,10647,237405
CB4197,10647,0,237405,0,10647,237405
CB4198,10647,0,237405,0,10647,237405
CB4200,10647,0,237405,0,10647,237405
CB4201,10647,0,237405,0,10647,237405
CB4205,10647,0,237405,0,10647,237405
CB4206,10647,0,237405,0,10647,237405
CB4208,10647,0,237405,0,10647,237405
CB4209,10647,0,237405,0,10647,237405
CB4214,10647,0,237405,0,10647,237405
CB4215,10647,0,237405,0,10647,237405
CB4216,10647,0,237405,0,10647,237405
CB4217,10647,0,237405,0,10647,237405
CB4220,10647,0,237405,0,10647,237405
CB4225,10647,0,237405,0,10647,237405
CB4231,10647,0,237405,0,10647,237405
CB4241,10647,0,237405,0,10647,237405
CB4242,10647,0,237405,0,10647,237405
CB4243,10647,0,237405,0,10647,237405
CB4245,10647,0,237405,0,10647,237405
CL001,10647,0,237405,0,10647,237405
CL002,10647,0,237405,0,10647,237405
CL003,10647,0,237405,0,10647,237405
CL004,10647,0,237405,0,10647,237405
CL005,10647,0,237405,0,10647,237405
CL006,10647,0,237405,0,10647,237405
CL007,10647,0,237405,0,10647,237405
CL008,10647,0,237405,0,10647,237405
CL010,10647,0,237405,0,10647,237405
CL011,10647,0,237405,0,10647,237405
CL012,10647,0,237405,0,10647,237405
CL013,10647,0,237405,0,10647,237405
CL014,10647,0,237405,0,10647,237405
CL015_a,10647,0,237405,0,10647,237405
CL015_b,10647,0,237405,0,10647,237405
CL016,10647,0,237405,0,10647,237405
CL018,10647,0,237405,0,10647,237405
CL021,10647,0,237405,0,10647,237405
CL022_a,10647,0,237405,0,10647,237405
CL022_b,10647,0,237405,0,10647,237405
CL022_c,10647,0,237405,0,10647,237405
CL023,10647,0,237405,0,10647,237405
CL024_a,10647,0,237405,0,10647,237405
CL024_b,10647,0,237405,0,10647,237405
CL024_c,10647,0,237405,0,10647,237405
CL024_d,10647,0,237405,0,10647,237405
CL025,10647,0,237405,0,10647,237405
CL026,10647,0,237405,0,10647,237405
CL027,10647,0,237405,0,10647,237405
CL028,10647,0,237405,0,10647,237405
CL029_a,10647,0,237405,0,10647,237405
CL029_b,10647,0,237405,0,10647,237405
CL030,10647,0,237405,0,10647,237405
CL031,10647,0,237405,0,10647,237405
CL032,10647,0,237405,0,10647,237405
CL036,10647,0,237405,0,10647,237405
CL038,10647,0,237405,0,10647,237405
CL040,10647,0,237405,0,10647,237405
CL042,10647,0,237405,0,10647,237405
CL046,10647,0,237405,0,10647,237405
CL048,10647,0,237405,0,10647,237405
CL049,10647,0,237405,0,10647,237405
CL053,10647,0,237405,0,10647,237405
CL054,10647,0,237405,0,10647,237405
CL055,10647,0,237405,0,10647,237405
CL056,10647,0,237405,0,10647,237405
CL057,10647,0,237405,0,10647,237405
CL058,10647,0,237405,0,10647,237405
CL062_a1,10647,0,237405,0,10647,237405
CL062_a2,10647,0,237405,0,10647,237405
CL062_b1,10647,0,237405,0,10647,237405
CL062_b2,10647,0,237405,0,10647,237405
CL062_b3,10647,0,237405,0,10647,237405
CL063,10647,0,237405,0,10647,237405
CL064,10647,0,237405,0,10647,237405
CL065,10647,0,237405,0,10647,237405
CL066,10647,0,237405,0,10647,237405
CL067,10647,0,237405,0,10647,237405
CL068,10647,0,237405,0,10647,237405
CL069,10647,0,237405,0,10647,237405
CL070_a,10647,0,237405,0,10647,237405
CL070_b,10647,0,237405,0,10647,237405
CL071_a,10647,0,237405,0,10647,237405
CL071_b,10647,0,237405,0,10647,237405
CL072,10647,0,237405,0,10647,237405
CL073,10647,0,237405,0,10647,237405
CL074,10647,0,237405,0,10647,237405
CL075_a,10647,0,237405,0,10647,237405
CL075_b,10647,0,237405,0,10647,237405
CL078_a,10647,0,237405,0,10647,237405
CL078_b,10647,0,237405,0,10647,237405
CL078_c,10647,0,237405,0,10647,237405
CL081,10647,0,237405,0,10647,237405
CL083,10647,0,237405,0,10647,237405
CL085_a,10647,0,237405,0,10647,237405
CL085_b,10647,0,237405,0,10647,237405
CL085_c,10647,0,237405,0,10647,237405
CL086_a,10647,0,237405,0,10647,237405
CL086_b,10647,0,237405,0,10647,237405
CL086_c,10647,0,237405,0,10647,237405
CL086_d,10647,0,237405,0,10647,237405
CL086_e,10647,0,237405,0,10647,237405
CL087,10647,0,237405,0,10647,237405
CL088_a,10647,0,237405,0,10647,237405
CL088_b,10647,0,237405,0,10647,237405
CL089_a1,10647,0,237405,0,10647,237405
CL089_a2,10647,0,237405,0,10647,237405
CL089_b,10647,0,237405,0,10647,237405
CL089_c,10647,0,237405,0,10647,237405
CL090_a,10647,0,237405,0,10647,237405
CL090_b,10647,0,237405,0,10647,237405
CL090_c,10647,0,237405,0,10647,237405
CL090_d,10647,0,237405,0,10647,237405
CL090_e,10647,0,237405,0,10647,237405
CL091,10647,0,237405,0,10647,237405
CL092,10647,0,237405,0,10647,237405
CL093,10647,0,237405,0,10647,237405
CL094,10647,0,237405,0,10647,237405
CL095,10647,0,237405,0,10647,237405
CL096,10647,0,237405,0,10647,237405
CL097,10647,0,237405,0,10647,237405
CL098,10647,0,237405,0,10647,237405
CL099,10647,0,237405,0,10647,237405
CL100,10647,0,237405,0,10647,237405
CL101,10647,0,237405,0,10647,237405
CL102,10647,0,237405,0,10647,237405
CL104,10647,0,237405,0,10647,237405
CL107,10647,0,237405,0,10647,237405
CL108,10647,0,237405,0,10647,237405
CL109,10647,0,237405,0,10647,237405
CL110,10647,0,237405,0,10647,237405
CL111,10647,0,237405,0,10647,237405
CL112,10647,0,237405,0,10647,237405
CL115,10647,0,237405,0,10647,237405
CL116,10647,0,237405,0,10647,237405
CL117,10647,0,237405,0,10647,237405
CL120,10647,0,237405,0,10647,237405
CL121_b,10647,0,237405,0,10647,237405
CL122_a,10647,0,237405,0,10647,237405
CL122_b,10647,0,237405,0,10647,237405
CL123_a,10647,0,237405,0,10647,237405
CL123_b,10647,0,237405,0,10647,237405
CL123_c,10647,0,237405,0,10647,237405
CL123_d,10647,0,237405,0,10647,237405
CL123_e,10647,0,237405,0,10647,237405
CL125,10647,0,237405,0,10647,237405
CL126,10647,0,237405,0,10647,237405
CL127,10647,0,237405,0,10647,237405
CL128_a,10647,0,237405,0,10647,237405
CL128_b,10647,0,237405,0,10647,237405
CL128_c,10647,0,237405,0,10647,237405
CL128_d,10647,0,237405,0,10647,237405
CL128_e,10647,0,237405,0,10647,237405
CL128_f,10647,0,237405,0,10647,237405
CL128a,10647,0,237405,0,10647,237405
CL129,10647,0,237405,0,10647,237405
CL12X,10647,0,237405,0,10647,237405
CL130,10647,0,237405,0,10647,237405
CL131,10647,0,237405,0,10647,237405
CL132,10647,0,237405,0,10647,237405
CL133,10647,0,237405,0,10647,237405
CL134,10647,0,237405,0,10647,237405
CL135,10647,0,237405,0,10647,237405
CL136,10647,0,237405,0,10647,237405
CL140,10647,0,237405,0,10647,237405
CL141,10647,0,237405,0,10647,237405
CL142,10647,0,237405,0,10647,237405
CL143,10647,0,237405,0,10647,237405
CL144,10647,0,237405,0,10647,237405
CL146,10647,0,237405,0,10647,237405
CL147,10647,0,237405,0,10647,237405
CL149,10647,0,237405,0,10647,237405
CL150,10647,0,237405,0,10647,237405
CL151,10647,0,237405,0,10647,237405
CL152,10647,0,237405,0,10647,237405
CL153,10647,0,237405,0,10647,237405
CL154,10647,0,237405,0,10647,237405
CL155,10647,0,237405,0,10647,237405
CL157,10647,0,237405,0,10647,237405
CL158,10647,0,237405,0,10647,237405
CL159,10647,0,237405,0,10647,237405
CL160,10647,0,237405,0,10647,237405
CL161_a,10647,0,237405,0,10647,237405
CL161_b,10647,0,237405,0,10647,237405
CL162,10647,0,237405,0,10647,237405
CL165,10647,0,237405,0,10647,237405
CL166,10647,0,237405,0,10647,237405
CL167,10647,0,237405,0,10647,237405
CL168,10647,0,237405,0,10647,237405
CL169,10647,0,237405,0,10647,237405
CL170,10647,0,237405,0,10647,237405
CL171,10647,0,237405,0,10647,237405
CL172,10647,0,237405,0,10647,237405
CL173,10647,0,237405,0,10647,237405
CL175,10647,0,237405,0,10647,237405
CL176,10647,0,237405,0,10647,237405
CL177,10647,0,237405,0,10647,237405
CL178,10647,0,237405,0,10647,237405
CL179,10647,0,237405,0,10647,237405
CL180,10647,0,237405,0,10647,237405
CL182,10647,0,237405,0,10647,237405
CL183,10647,0,237405,0,10647,237405
CL184,10647,0,237405,0,10647,237405
CL185,10647,0,237405,0,10647,237405
CL186,10647,0,237405,0,10647,237405
CL187,10647,0,237405,0,10647,237405
CL189,10647,0,237405,0,10647,237405
CL190,10647,0,237405,0,10647,237405
CL191_a,10647,0,237405,0,10647,237405
CL191_b,10647,0,237405,0,10647,237405
CL195,10647,0,237405,0,10647,237405
CL196,10647,0,237405,0,10647,237405
CL199,10647,0,237405,0,10647,237405
CL200,10647,0,237405,0,10647,237405
CL201,10647,0,237405,0,10647,237405
CL203,10647,0,237405,0,10647,237405
CL204,10647,0,237405,0,10647,237405
CL205,10647,0,237405,0,10647,237405
CL208,10647,0,237405,0,10647,237405
CL209,10647,0,237405,0,10647,237405
CL210_a,10647,0,237405,0,10647,237405
CL211,10647,0,237405,0,10647,237405
CL212,10647,0,237405,0,10647,237405
CL213,10647,0,237405,0,10647,237405
CL214,10647,0,237405,0,10647,237405
CL215,10647,0,237405,0,10647,237405
CL216,10647,0,237405,0,10647,237405
CL224,10647,0,237405,0,10647,237405
CL225,10647,0,237405,0,10647,237405
CL228,10647,0,237405,0,10647,237405
CL231,10647,0,237405,0,10647,237405
CL234,10647,0,237405,0,10647,237405
CL235,10647,0,237405,0,10647,237405
CL236,10647,0,237405,0,10647,237405
CL238,10647,0,237405,0,10647,237405
CL239,10647,0,237405,0,10647,237405
CL244,10647,0,237405,0,10647,237405
CL245,10647,0,237405,0,10647,237405
CL246,10647,0,237405,0,10647,237405
CL248,10647,0,237405,0,10647,237405
CL249,10647,0,237405,0,10647,237405
CL250,10647,0,237405,0,10647,237405
CL251,10647,0,237405,0,10647,237405
CL252,10647,0,237405,0,10647,237405
CL253,10647,0,237405,0,10647,237405
CL254,10647,0,237405,0,10647,237405
CL255,10647,0,237405,0,10647,237405
CL256,10647,0,237405,0,10647,237405
CL257,10647,0,237405,0,10647,237405
CL258,10647,0,237405,0,10647,237405
CL259,10647,0,237405,0,10647,237405
CL260,10647,0,237405,0,10647,237405
CL261,10647,0,237405,0,10647,237405
CL263,10647,0,237405,0,10647,237405
CL264,10647,0,237405,0,10647,237405
CL266_a1,10647,0,237405,0,10647,237405
CL266_a2,10647,0,237405,0,10647,237405
CL266_a3,10647,0,237405,0,10647,237405
CL266_b1,10647,0,237405,0,10647,237405
CL266_b2,10647,0,237405,0,10647,237405
CL267,10647,0,237405,0,10647,237405
CL269,10647,0,237405,0,10647,237405
CL270,10647,0,237405,0,10647,237405
CL271,10647,0,237405,0,10647,237405
CL272_a1,10647,0,237405,0,10647,237405
CL272_a2,10647,0,237405,0,10647,237405
CL272_b1,10647,0,237405,0,10647,237405
CL272_b2,10647,0,237405,0,10647,237405
CL272_b3,10647,0,237405,0,10647,237405
CL273,10647,0,237405,0,10647,237405
CL274,10647,0,237405,0,10647,237405
CL275,10647,0,237405,0,10647,237405
CL280,10647,0,237405,0,10647,237405
CL282,10647,0,237405,0,10647,237405
CL283_a,10647,0,237405,0,10647,237405
CL283_b,10647,0,237405,0,10647,237405
CL283_c,10647,0,237405,0,10647,237405
CL286,10647,0,237405,0,10647,237405
CL287,10647,0,237405,0,10647,237405
CL288,10647,0,237405,0,10647,237405
CL290,10647,0,237405,0,10647,237405
CL291,10647,0,237405,0,10647,237405
CL292,10647,0,237405,0,10647,237405
CL293,10647,0,237405,0,10647,237405
CL294,10647,0,237405,0,10647,237405
CL301,10647,0,237405,0,10647,237405
CL302,10647,0,237405,0,10647,237405
CL303,10647,0,237405,0,10647,237405
CL308,10647,0,237405,0,10647,237405
CL309,10647,0,237405,0,10647,237405
CL310,10647,0,237405,0,10647,237405
CL311,10647,0,237405,0,10647,237405
CL314,10647,0,237405,0,10647,237405
CL315,10647,0,237405,0,10647,237405
CL316,10647,0,237405,0,10647,237405
CL317,10647,0,237405,0,10647,237405
CL318,10647,0,237405,0,10647,237405
CL319,10647,0,237405,0,10647,237405
CL321,10647,0,237405,0,10647,237405
CL322,10647,0,237405,0,10647,237405
CL323,10647,0,237405,0,10647,237405
CL326,10647,0,237405,0,10647,237405
CL327,10647,0,237405,0,10647,237405
CL328,10647,0,237405,0,10647,237405
CL333,10647,0,237405,0,10647,237405
CL335,10647,0,237405,0,10647,237405
CL336,10647,0,237405,0,10647,237405
CL339,10647,0,237405,0,10647,237405
CL340,10647,0,237405,0,10647,237405
CL344_a,10647,0,237405,0,10647,237405
CL344_b,10647,0,237405,0,10647,237405
CL345,10647,0,237405,0,10647,237405
CL348,10647,0,237405,0,10647,237405
CL351,10647,0,237405,0,10647,237405
CL352,10647,0,237405,0,10647,237405
CL353,10647,0,237405,0,10647,237405
CL354,10647,0,237405,0,10647,237405
CL355,10647,0,237405,0,10647,237405
CL356,10647,0,237405,0,10647,237405
CL357,10647,0,237405,0,10647,237405
CL359,10647,0,237405,0,10647,237405
CL360,10647,0,237405,0,10647,237405
CL361,10647,0,237405,0,10647,237405
CL362,10647,0,237405,0,10647,237405
CL364,10647,0,237405,0,10647,237405
CL365,10647,0,237405,0,10647,237405
CL366,10647,0,237405,0,10647,237405
CL367,10647,0,237405,0,10647,237405
CL368,10647,0,237405,0,10647,237405
CRE001,10647,0,237405,0,10647,237405
CRE003_a,10647,0,237405,0,10647,237405
CRE003_b,10647,0,237405,0,10647,237405
CRE004,10647,0,237405,0,10647,237405
CRE005,10647,0,237405,0,10647,237405
CRE006,10647,0,237405,0,10647,237405
CRE007,10647,0,237405,0,10647,237405
CRE008,10647,0,237405,0,10647,237405
CRE009,10647,0,237405,0,10647,237405
CRE010,10647,0,237405,0,10647,237405
CRE011,10647,0,237405,0,10647,237405
CRE012,10647,0,237405,0,10647,237405
